path,s_X,s_Y,e_X,e_Y
/opt/ml/input/data/train/images/006714_male_Asian_20/incorrect_mask.jpg,88,119,282,381
/opt/ml/input/data/train/images/006714_male_Asian_20/mask3.jpg,91,114,296,395
/opt/ml/input/data/train/images/006714_male_Asian_20/mask2.jpg,84,118,283,390
/opt/ml/input/data/train/images/006715_male_Asian_21/mask1.jpg,81,103,291,413
/opt/ml/input/data/train/images/006715_male_Asian_21/mask4.jpg,84,111,294,404
/opt/ml/input/data/train/images/006715_male_Asian_21/normal.jpg,97,106,293,377
/opt/ml/input/data/train/images/006715_male_Asian_21/mask5.jpg,92,110,290,385
/opt/ml/input/data/train/images/006715_male_Asian_21/incorrect_mask.jpg,79,124,276,388
/opt/ml/input/data/train/images/006715_male_Asian_21/mask3.jpg,70,119,280,406
/opt/ml/input/data/train/images/006715_male_Asian_21/mask2.jpg,91,101,295,381
/opt/ml/input/data/train/images/006716_male_Asian_19/mask1.jpg,95,95,310,389
/opt/ml/input/data/train/images/006716_male_Asian_19/mask4.jpg,96,111,291,359
/opt/ml/input/data/train/images/006716_male_Asian_19/normal.jpg,74,127,291,401
/opt/ml/input/data/train/images/006716_male_Asian_19/mask5.jpg,98,107,311,378
/opt/ml/input/data/train/images/006716_male_Asian_19/incorrect_mask.jpg,93,116,287,371
/opt/ml/input/data/train/images/006716_male_Asian_19/mask3.jpg,88,88,294,358
/opt/ml/input/data/train/images/006716_male_Asian_19/mask2.jpg,86,110,289,367
/opt/ml/input/data/train/images/006717_male_Asian_19/mask1.jpg,98,136,281,416
/opt/ml/input/data/train/images/006717_male_Asian_19/mask4.jpg,92,119,272,375
/opt/ml/input/data/train/images/006717_male_Asian_19/normal.jpg,100,134,269,360
/opt/ml/input/data/train/images/006717_male_Asian_19/mask5.jpg,73,119,253,382
/opt/ml/input/data/train/images/006717_male_Asian_19/incorrect_mask.jpg,82,125,273,387
/opt/ml/input/data/train/images/006717_male_Asian_19/mask3.jpg,94,124,273,381
/opt/ml/input/data/train/images/006717_male_Asian_19/mask2.jpg,99,128,274,380
/opt/ml/input/data/train/images/006718_male_Asian_19/mask1.jpg,75,109,287,408
/opt/ml/input/data/train/images/006718_male_Asian_19/mask4.jpg,84,114,286,390
/opt/ml/input/data/train/images/006718_male_Asian_19/normal.jpg,92,102,310,412
/opt/ml/input/data/train/images/006718_male_Asian_19/mask5.jpg,66,80,292,402
/opt/ml/input/data/train/images/006718_male_Asian_19/incorrect_mask.jpg,87,100,307,413
/opt/ml/input/data/train/images/006718_male_Asian_19/mask3.jpg,69,91,286,405
/opt/ml/input/data/train/images/006718_male_Asian_19/mask2.jpg,77,119,292,419
/opt/ml/input/data/train/images/006719_male_Asian_19/mask1.jpg,101,122,283,375
/opt/ml/input/data/train/images/006719_male_Asian_19/mask4.jpg,121,167,275,368
/opt/ml/input/data/train/images/006719_male_Asian_19/normal.jpg,95,149,270,381
/opt/ml/input/data/train/images/006719_male_Asian_19/mask5.jpg,110,148,283,346
/opt/ml/input/data/train/images/006719_male_Asian_19/incorrect_mask.jpg,112,158,275,371
/opt/ml/input/data/train/images/006719_male_Asian_19/mask3.jpg,103,128,280,356
/opt/ml/input/data/train/images/006719_male_Asian_19/mask2.jpg,116,161,278,370
/opt/ml/input/data/train/images/006721_male_Asian_20/mask1.jpg,88,135,281,403
/opt/ml/input/data/train/images/006721_male_Asian_20/mask4.jpg,81,111,281,384
/opt/ml/input/data/train/images/006721_male_Asian_20/normal.jpg,92,121,297,394
/opt/ml/input/data/train/images/006721_male_Asian_20/mask5.jpg,79,110,280,389
/opt/ml/input/data/train/images/006721_male_Asian_20/incorrect_mask.jpg,93,131,288,391
/opt/ml/input/data/train/images/006721_male_Asian_20/mask3.jpg,99,125,283,381
/opt/ml/input/data/train/images/006721_male_Asian_20/mask2.jpg,84,137,282,396
/opt/ml/input/data/train/images/006722_male_Asian_19/mask1.jpg,86,118,280,394
/opt/ml/input/data/train/images/006722_male_Asian_19/mask4.jpg,82,123,263,370
/opt/ml/input/data/train/images/006722_male_Asian_19/normal.jpg,89,110,282,378
/opt/ml/input/data/train/images/006722_male_Asian_19/mask5.jpg,82,119,287,405
/opt/ml/input/data/train/images/006722_male_Asian_19/incorrect_mask.jpg,83,132,268,395
/opt/ml/input/data/train/images/006722_male_Asian_19/mask3.jpg,93,138,268,372
/opt/ml/input/data/train/images/006722_male_Asian_19/mask2.jpg,88,119,266,364
/opt/ml/input/data/train/images/006724_male_Asian_19/mask1.jpg,93,124,286,396
/opt/ml/input/data/train/images/006724_male_Asian_19/mask4.jpg,93,128,285,406
/opt/ml/input/data/train/images/006724_male_Asian_19/normal.jpg,96,113,286,387
/opt/ml/input/data/train/images/006724_male_Asian_19/mask5.jpg,86,106,270,374
/opt/ml/input/data/train/images/006724_male_Asian_19/incorrect_mask.jpg,94,126,295,404
/opt/ml/input/data/train/images/006724_male_Asian_19/mask3.jpg,93,122,287,405
/opt/ml/input/data/train/images/006724_male_Asian_19/mask2.jpg,72,107,264,382
/opt/ml/input/data/train/images/006725_male_Asian_19/mask1.jpg,93,101,307,456
/opt/ml/input/data/train/images/006725_male_Asian_19/mask4.jpg,73,116,293,442
/opt/ml/input/data/train/images/006725_male_Asian_19/normal.jpg,83,123,281,394
/opt/ml/input/data/train/images/006725_male_Asian_19/mask5.jpg,92,102,306,413
/opt/ml/input/data/train/images/006725_male_Asian_19/incorrect_mask.jpg,89,107,306,449
/opt/ml/input/data/train/images/006725_male_Asian_19/mask3.jpg,81,135,291,417
/opt/ml/input/data/train/images/006725_male_Asian_19/mask2.jpg,73,93,301,463
/opt/ml/input/data/train/images/006726_male_Asian_19/mask1.jpg,109,135,274,338
/opt/ml/input/data/train/images/006726_male_Asian_19/mask4.jpg,106,128,305,384
/opt/ml/input/data/train/images/006726_male_Asian_19/normal.jpg,115,161,270,368
/opt/ml/input/data/train/images/006726_male_Asian_19/mask5.jpg,107,123,302,353
/opt/ml/input/data/train/images/006726_male_Asian_19/incorrect_mask.jpg,101,162,279,393
/opt/ml/input/data/train/images/006726_male_Asian_19/mask3.jpg,110,123,285,351
/opt/ml/input/data/train/images/006726_male_Asian_19/mask2.jpg,108,137,280,378
/opt/ml/input/data/train/images/006727_male_Asian_20/mask1.jpg,73,128,287,416
/opt/ml/input/data/train/images/006727_male_Asian_20/mask4.jpg,80,123,267,354
/opt/ml/input/data/train/images/006727_male_Asian_20/normal.jpg,93,135,278,362
/opt/ml/input/data/train/images/006727_male_Asian_20/mask5.jpg,89,127,303,379
/opt/ml/input/data/train/images/006727_male_Asian_20/incorrect_mask.jpg,74,120,283,392
/opt/ml/input/data/train/images/006727_male_Asian_20/mask3.jpg,77,116,294,383
/opt/ml/input/data/train/images/006727_male_Asian_20/mask2.jpg,81,135,286,381
/opt/ml/input/data/train/images/006728_male_Asian_19/mask1.jpg,83,113,276,363
/opt/ml/input/data/train/images/006728_male_Asian_19/mask4.jpg,87,109,286,387
/opt/ml/input/data/train/images/006728_male_Asian_19/normal.jpg,90,107,282,367
/opt/ml/input/data/train/images/006728_male_Asian_19/mask5.jpg,84,116,285,388
/opt/ml/input/data/train/images/006728_male_Asian_19/incorrect_mask.jpg,93,119,286,386
/opt/ml/input/data/train/images/006728_male_Asian_19/mask3.jpg,91,131,280,383
/opt/ml/input/data/train/images/006728_male_Asian_19/mask2.jpg,84,115,278,382
/opt/ml/input/data/train/images/006729_male_Asian_19/mask1.jpg,118,174,264,374
/opt/ml/input/data/train/images/006729_male_Asian_19/mask4.jpg,117,153,262,347
/opt/ml/input/data/train/images/006729_male_Asian_19/normal.jpg,110,147,272,365
/opt/ml/input/data/train/images/006729_male_Asian_19/mask5.jpg,118,155,273,350
/opt/ml/input/data/train/images/006729_male_Asian_19/incorrect_mask.jpg,116,154,269,362
/opt/ml/input/data/train/images/006729_male_Asian_19/mask3.jpg,110,155,260,355
/opt/ml/input/data/train/images/006729_male_Asian_19/mask2.jpg,116,168,263,364
/opt/ml/input/data/train/images/006730_male_Asian_19/mask1.jpg,96,121,291,373
/opt/ml/input/data/train/images/006730_male_Asian_19/mask4.jpg,83,119,296,393
/opt/ml/input/data/train/images/006730_male_Asian_19/normal.jpg,86,109,297,394
/opt/ml/input/data/train/images/006730_male_Asian_19/mask5.jpg,84,125,282,384
/opt/ml/input/data/train/images/006730_male_Asian_19/incorrect_mask.jpg,97,117,301,420
/opt/ml/input/data/train/images/006730_male_Asian_19/mask3.jpg,88,116,291,396
/opt/ml/input/data/train/images/006730_male_Asian_19/mask2.jpg,86,114,294,392
/opt/ml/input/data/train/images/006731_male_Asian_19/mask1.jpg,92,117,279,325
/opt/ml/input/data/train/images/006731_male_Asian_19/mask4.jpg,95,112,292,376
/opt/ml/input/data/train/images/006731_male_Asian_19/normal.jpg,100,127,288,366
/opt/ml/input/data/train/images/006731_male_Asian_19/mask5.jpg,85,109,293,424
/opt/ml/input/data/train/images/006731_male_Asian_19/incorrect_mask.jpg,81,135,269,349
/opt/ml/input/data/train/images/006731_male_Asian_19/mask3.jpg,81,106,290,389
/opt/ml/input/data/train/images/006731_male_Asian_19/mask2.jpg,80,92,286,382
/opt/ml/input/data/train/images/006732_male_Asian_19/mask1.jpg,93,122,277,351
/opt/ml/input/data/train/images/006732_male_Asian_19/mask4.jpg,105,124,266,329
/opt/ml/input/data/train/images/006732_male_Asian_19/normal.jpg,108,150,249,334
/opt/ml/input/data/train/images/006732_male_Asian_19/mask5.jpg,85,95,299,433
/opt/ml/input/data/train/images/006732_male_Asian_19/incorrect_mask.jpg,105,127,261,332
/opt/ml/input/data/train/images/006732_male_Asian_19/mask3.jpg,105,133,265,345
/opt/ml/input/data/train/images/006732_male_Asian_19/mask2.jpg,104,130,267,344
/opt/ml/input/data/train/images/006737_female_Asian_19/mask1.jpg,75,104,297,430
/opt/ml/input/data/train/images/006737_female_Asian_19/mask4.jpg,69,101,316,418
/opt/ml/input/data/train/images/006737_female_Asian_19/normal.jpg,107,125,279,371
/opt/ml/input/data/train/images/006737_female_Asian_19/mask5.jpg,80,84,308,428
/opt/ml/input/data/train/images/006737_female_Asian_19/incorrect_mask.jpg,87,117,303,409
/opt/ml/input/data/train/images/006737_female_Asian_19/mask3.jpg,65,97,302,458
/opt/ml/input/data/train/images/006737_female_Asian_19/mask2.jpg,67,102,310,472
/opt/ml/input/data/train/images/006738_male_Asian_19/mask1.jpg,98,136,283,385
/opt/ml/input/data/train/images/006738_male_Asian_19/mask4.jpg,97,129,295,392
/opt/ml/input/data/train/images/006738_male_Asian_19/normal.jpg,98,131,280,373
/opt/ml/input/data/train/images/006738_male_Asian_19/mask5.jpg,94,132,287,374
/opt/ml/input/data/train/images/006738_male_Asian_19/incorrect_mask.jpg,84,134,289,399
/opt/ml/input/data/train/images/006738_male_Asian_19/mask3.jpg,83,132,276,410
/opt/ml/input/data/train/images/006738_male_Asian_19/mask2.jpg,90,130,283,378
/opt/ml/input/data/train/images/006742_male_Asian_19/mask1.jpg,93,130,284,397
/opt/ml/input/data/train/images/006742_male_Asian_19/mask4.jpg,86,130,292,419
/opt/ml/input/data/train/images/006742_male_Asian_19/normal.jpg,84,134,281,386
/opt/ml/input/data/train/images/006742_male_Asian_19/mask5.jpg,76,116,286,377
/opt/ml/input/data/train/images/006742_male_Asian_19/incorrect_mask.jpg,74,121,276,390
/opt/ml/input/data/train/images/006742_male_Asian_19/mask3.jpg,78,127,274,385
/opt/ml/input/data/train/images/006742_male_Asian_19/mask2.jpg,75,127,290,408
/opt/ml/input/data/train/images/006743_male_Asian_19/mask1.jpg,97,129,276,372
/opt/ml/input/data/train/images/006743_male_Asian_19/mask4.jpg,107,147,278,375
/opt/ml/input/data/train/images/006743_male_Asian_19/normal.jpg,102,151,263,370
/opt/ml/input/data/train/images/006743_male_Asian_19/mask5.jpg,101,139,282,364
/opt/ml/input/data/train/images/006743_male_Asian_19/incorrect_mask.jpg,103,139,278,374
/opt/ml/input/data/train/images/006743_male_Asian_19/mask3.jpg,94,130,281,389
/opt/ml/input/data/train/images/006743_male_Asian_19/mask2.jpg,104,138,281,371
/opt/ml/input/data/train/images/006744_male_Asian_20/mask1.jpg,89,143,288,388
/opt/ml/input/data/train/images/006744_male_Asian_20/mask4.jpg,96,130,297,383
/opt/ml/input/data/train/images/006744_male_Asian_20/normal.jpg,95,121,276,357
/opt/ml/input/data/train/images/006744_male_Asian_20/mask5.jpg,79,129,290,395
/opt/ml/input/data/train/images/006744_male_Asian_20/incorrect_mask.jpg,96,136,289,389
/opt/ml/input/data/train/images/006744_male_Asian_20/mask3.jpg,93,139,278,365
/opt/ml/input/data/train/images/006744_male_Asian_20/mask2.jpg,83,127,277,380
/opt/ml/input/data/train/images/006745_male_Asian_19/mask1.jpg,86,114,263,353
/opt/ml/input/data/train/images/006745_male_Asian_19/mask4.jpg,76,130,279,387
/opt/ml/input/data/train/images/006745_male_Asian_19/normal.jpg,96,111,288,363
/opt/ml/input/data/train/images/006745_male_Asian_19/mask5.jpg,88,111,283,357
/opt/ml/input/data/train/images/006745_male_Asian_19/incorrect_mask.jpg,91,96,291,368
/opt/ml/input/data/train/images/006745_male_Asian_19/mask3.jpg,90,148,277,382
/opt/ml/input/data/train/images/006745_male_Asian_19/mask2.jpg,87,127,278,372
/opt/ml/input/data/train/images/006746_male_Asian_19/mask1.jpg,108,144,283,378
/opt/ml/input/data/train/images/006746_male_Asian_19/mask4.jpg,91,145,289,410
/opt/ml/input/data/train/images/006746_male_Asian_19/normal.jpg,104,149,279,383
/opt/ml/input/data/train/images/006746_male_Asian_19/mask5.jpg,94,148,274,373
/opt/ml/input/data/train/images/006746_male_Asian_19/incorrect_mask.jpg,108,150,278,380
/opt/ml/input/data/train/images/006746_male_Asian_19/mask3.jpg,101,121,287,372
/opt/ml/input/data/train/images/006746_male_Asian_19/mask2.jpg,99,131,280,372
/opt/ml/input/data/train/images/006748_male_Asian_19/mask1.jpg,81,127,284,409
/opt/ml/input/data/train/images/006748_male_Asian_19/mask4.jpg,93,123,299,440
/opt/ml/input/data/train/images/006748_male_Asian_19/normal.jpg,95,126,285,376
/opt/ml/input/data/train/images/006748_male_Asian_19/mask5.jpg,91,132,285,378
/opt/ml/input/data/train/images/006748_male_Asian_19/incorrect_mask.jpg,84,116,293,407
/opt/ml/input/data/train/images/006748_male_Asian_19/mask3.jpg,70,121,283,426
/opt/ml/input/data/train/images/006748_male_Asian_19/mask2.jpg,85,106,294,420
/opt/ml/input/data/train/images/006749_male_Asian_19/mask1.jpg,88,104,271,354
/opt/ml/input/data/train/images/006749_male_Asian_19/mask4.jpg,82,107,274,374
/opt/ml/input/data/train/images/006749_male_Asian_19/normal.jpg,87,106,281,375
/opt/ml/input/data/train/images/006749_male_Asian_19/mask5.jpg,80,90,280,364
/opt/ml/input/data/train/images/006749_male_Asian_19/incorrect_mask.jpg,96,101,298,375
/opt/ml/input/data/train/images/006749_male_Asian_19/mask3.jpg,81,117,276,371
/opt/ml/input/data/train/images/006749_male_Asian_19/mask2.jpg,93,110,296,391
/opt/ml/input/data/train/images/006750_male_Asian_19/mask1.jpg,106,137,273,363
/opt/ml/input/data/train/images/006750_male_Asian_19/mask4.jpg,114,174,276,369
/opt/ml/input/data/train/images/006750_male_Asian_19/normal.jpg,113,165,277,365
/opt/ml/input/data/train/images/006750_male_Asian_19/mask5.jpg,110,137,280,346
/opt/ml/input/data/train/images/006750_male_Asian_19/incorrect_mask.jpg,114,168,268,355
/opt/ml/input/data/train/images/006750_male_Asian_19/mask3.jpg,102,152,268,340
/opt/ml/input/data/train/images/006750_male_Asian_19/mask2.jpg,110,147,269,346
/opt/ml/input/data/train/images/006751_male_Asian_20/mask1.jpg,72,118,269,399
/opt/ml/input/data/train/images/006751_male_Asian_20/mask4.jpg,87,134,276,390
/opt/ml/input/data/train/images/006751_male_Asian_20/normal.jpg,102,128,285,378
/opt/ml/input/data/train/images/006751_male_Asian_20/mask5.jpg,87,110,278,369
/opt/ml/input/data/train/images/006751_male_Asian_20/incorrect_mask.jpg,84,123,279,392
/opt/ml/input/data/train/images/006751_male_Asian_20/mask3.jpg,74,123,283,414
/opt/ml/input/data/train/images/006751_male_Asian_20/mask2.jpg,92,139,280,392
/opt/ml/input/data/train/images/006752_male_Asian_19/mask1.jpg,103,145,274,363
/opt/ml/input/data/train/images/006752_male_Asian_19/mask4.jpg,104,149,274,366
/opt/ml/input/data/train/images/006752_male_Asian_19/normal.jpg,106,163,263,371
/opt/ml/input/data/train/images/006752_male_Asian_19/mask5.jpg,105,139,279,346
/opt/ml/input/data/train/images/006752_male_Asian_19/incorrect_mask.jpg,110,158,264,362
/opt/ml/input/data/train/images/006752_male_Asian_19/mask3.jpg,103,153,267,363
/opt/ml/input/data/train/images/006752_male_Asian_19/mask2.jpg,116,159,271,362
/opt/ml/input/data/train/images/006753_male_Asian_19/mask1.jpg,78,118,272,374
/opt/ml/input/data/train/images/006753_male_Asian_19/mask4.jpg,75,99,273,391
/opt/ml/input/data/train/images/006753_male_Asian_19/normal.jpg,82,106,275,382
/opt/ml/input/data/train/images/006753_male_Asian_19/mask5.jpg,74,112,273,388
/opt/ml/input/data/train/images/006753_male_Asian_19/incorrect_mask.jpg,96,122,278,384
/opt/ml/input/data/train/images/006753_male_Asian_19/mask3.jpg,75,112,285,415
/opt/ml/input/data/train/images/006753_male_Asian_19/mask2.jpg,87,108,280,385
/opt/ml/input/data/train/images/006754_male_Asian_19/mask1.jpg,114,132,276,366
/opt/ml/input/data/train/images/006754_male_Asian_19/mask4.jpg,117,145,274,373
/opt/ml/input/data/train/images/006754_male_Asian_19/normal.jpg,116,160,257,362
/opt/ml/input/data/train/images/006754_male_Asian_19/mask5.jpg,103,147,269,356
/opt/ml/input/data/train/images/006754_male_Asian_19/incorrect_mask.jpg,103,144,270,374
/opt/ml/input/data/train/images/006754_male_Asian_19/mask3.jpg,109,148,269,372
/opt/ml/input/data/train/images/006754_male_Asian_19/mask2.jpg,108,145,270,367
/opt/ml/input/data/train/images/006755_male_Asian_19/mask1.jpg,106,122,284,364
/opt/ml/input/data/train/images/006755_male_Asian_19/mask4.jpg,96,145,271,376
/opt/ml/input/data/train/images/006755_male_Asian_19/normal.jpg,114,156,266,366
/opt/ml/input/data/train/images/006755_male_Asian_19/mask5.jpg,107,151,271,366
/opt/ml/input/data/train/images/006755_male_Asian_19/incorrect_mask.jpg,107,147,276,393
/opt/ml/input/data/train/images/006755_male_Asian_19/mask3.jpg,110,153,267,360
/opt/ml/input/data/train/images/006755_male_Asian_19/mask2.jpg,110,146,278,369
/opt/ml/input/data/train/images/006770_male_Asian_20/mask1.jpg,75,110,268,371
/opt/ml/input/data/train/images/006770_male_Asian_20/mask4.jpg,68,116,281,423
/opt/ml/input/data/train/images/006770_male_Asian_20/normal.jpg,99,138,294,404
/opt/ml/input/data/train/images/006770_male_Asian_20/mask5.jpg,103,112,291,359
/opt/ml/input/data/train/images/006770_male_Asian_20/incorrect_mask.jpg,95,114,286,371
/opt/ml/input/data/train/images/006770_male_Asian_20/mask3.jpg,81,121,272,383
/opt/ml/input/data/train/images/006770_male_Asian_20/mask2.jpg,92,102,291,398
/opt/ml/input/data/train/images/006900_female_Asian_19/mask1.jpg,105,135,271,341
/opt/ml/input/data/train/images/006900_female_Asian_19/mask4.jpg,85,151,270,360
/opt/ml/input/data/train/images/006900_female_Asian_19/normal.jpg,95,150,270,367
/opt/ml/input/data/train/images/006900_female_Asian_19/mask5.jpg,86,157,261,380
/opt/ml/input/data/train/images/006900_female_Asian_19/incorrect_mask.jpg,85,154,263,367
/opt/ml/input/data/train/images/006900_female_Asian_19/mask3.jpg,105,165,269,360
/opt/ml/input/data/train/images/006900_female_Asian_19/mask2.jpg,99,160,267,372
/opt/ml/input/data/train/images/006905_male_Asian_19/mask1.jpg,96,130,297,386
/opt/ml/input/data/train/images/006905_male_Asian_19/mask4.jpg,84,107,301,415
/opt/ml/input/data/train/images/006905_male_Asian_19/normal.jpg,119,115,301,364
/opt/ml/input/data/train/images/006905_male_Asian_19/mask5.jpg,67,106,313,476
/opt/ml/input/data/train/images/006905_male_Asian_19/incorrect_mask.jpg,89,131,293,403
/opt/ml/input/data/train/images/006905_male_Asian_19/mask3.jpg,94,135,303,401
/opt/ml/input/data/train/images/006905_male_Asian_19/mask2.jpg,84,121,307,432
/opt/ml/input/data/train/images/006921_male_Asian_19/mask1.jpg,98,156,273,378
/opt/ml/input/data/train/images/006921_male_Asian_19/mask4.jpg,105,156,274,358
/opt/ml/input/data/train/images/006921_male_Asian_19/normal.jpg,91,155,263,371
/opt/ml/input/data/train/images/006921_male_Asian_19/mask5.jpg,94,160,261,352
/opt/ml/input/data/train/images/006921_male_Asian_19/incorrect_mask.jpg,97,156,273,353
/opt/ml/input/data/train/images/006921_male_Asian_19/mask3.jpg,79,147,266,362
/opt/ml/input/data/train/images/006921_male_Asian_19/mask2.jpg,95,146,271,345
/opt/ml/input/data/train/images/006924_male_Asian_19/mask1.jpg,99,156,270,377
/opt/ml/input/data/train/images/006924_male_Asian_19/mask4.jpg,103,156,271,359
/opt/ml/input/data/train/images/006924_male_Asian_19/normal.jpg,90,149,270,392
/opt/ml/input/data/train/images/006924_male_Asian_19/mask5.jpg,111,151,275,363
/opt/ml/input/data/train/images/006924_male_Asian_19/incorrect_mask.jpg,103,158,264,359
/opt/ml/input/data/train/images/006924_male_Asian_19/mask3.jpg,103,139,279,346
/opt/ml/input/data/train/images/006924_male_Asian_19/mask2.jpg,88,155,260,371
/opt/ml/input/data/train/images/006926_male_Asian_19/mask1.jpg,119,129,281,346
/opt/ml/input/data/train/images/006926_male_Asian_19/mask4.jpg,90,97,299,383
/opt/ml/input/data/train/images/006926_male_Asian_19/normal.jpg,113,124,266,314
/opt/ml/input/data/train/images/006926_male_Asian_19/mask5.jpg,82,100,300,411
/opt/ml/input/data/train/images/006926_male_Asian_19/incorrect_mask.jpg,88,99,283,345
/opt/ml/input/data/train/images/006926_male_Asian_19/mask3.jpg,100,111,287,344
/opt/ml/input/data/train/images/006926_male_Asian_19/mask2.jpg,112,112,284,348
/opt/ml/input/data/train/images/006927_male_Asian_19/mask1.jpg,81,32,270,307
/opt/ml/input/data/train/images/006927_male_Asian_19/mask4.jpg,122,3,273,202
/opt/ml/input/data/train/images/006927_male_Asian_19/normal.jpg,93,48,282,312
/opt/ml/input/data/train/images/006927_male_Asian_19/mask5.jpg,102,31,267,276
/opt/ml/input/data/train/images/006927_male_Asian_19/incorrect_mask.jpg,100,58,288,323
/opt/ml/input/data/train/images/006927_male_Asian_19/mask3.jpg,106,10,295,305
/opt/ml/input/data/train/images/006927_male_Asian_19/mask2.jpg,95,80,290,340
/opt/ml/input/data/train/images/006928_male_Asian_19/mask1.jpg,104,154,269,364
/opt/ml/input/data/train/images/006928_male_Asian_19/mask4.jpg,102,133,261,344
/opt/ml/input/data/train/images/006928_male_Asian_19/normal.jpg,90,172,268,402
/opt/ml/input/data/train/images/006928_male_Asian_19/mask5.jpg,96,157,266,350
/opt/ml/input/data/train/images/006928_male_Asian_19/incorrect_mask.jpg,98,171,265,362
/opt/ml/input/data/train/images/006928_male_Asian_19/mask3.jpg,116,178,268,342
/opt/ml/input/data/train/images/006928_male_Asian_19/mask2.jpg,111,157,271,351
/opt/ml/input/data/train/images/006934_male_Asian_19/mask1.jpg,89,170,260,373
/opt/ml/input/data/train/images/006934_male_Asian_19/mask4.jpg,109,182,249,345
/opt/ml/input/data/train/images/006934_male_Asian_19/normal.jpg,105,168,265,364
/opt/ml/input/data/train/images/006934_male_Asian_19/mask5.jpg,107,177,258,363
/opt/ml/input/data/train/images/006934_male_Asian_19/incorrect_mask.jpg,95,181,255,363
/opt/ml/input/data/train/images/006934_male_Asian_19/mask3.jpg,90,176,261,375
/opt/ml/input/data/train/images/006934_male_Asian_19/mask2.jpg,113,182,260,355
/opt/ml/input/data/train/images/006941_male_Asian_20/mask1.jpg,79,94,277,377
/opt/ml/input/data/train/images/006941_male_Asian_20/mask4.jpg,93,113,280,380
/opt/ml/input/data/train/images/006941_male_Asian_20/normal.jpg,92,112,284,378
/opt/ml/input/data/train/images/006941_male_Asian_20/mask5.jpg,101,107,287,356
/opt/ml/input/data/train/images/006941_male_Asian_20/incorrect_mask.jpg,81,105,288,411
/opt/ml/input/data/train/images/006941_male_Asian_20/mask3.jpg,85,96,273,364
/opt/ml/input/data/train/images/006941_male_Asian_20/mask2.jpg,89,118,279,379
/opt/ml/input/data/train/images/006942_male_Asian_19/mask1.jpg,92,118,277,358
/opt/ml/input/data/train/images/006942_male_Asian_19/mask4.jpg,87,125,266,363
/opt/ml/input/data/train/images/006942_male_Asian_19/normal.jpg,92,111,279,373
/opt/ml/input/data/train/images/006942_male_Asian_19/mask5.jpg,75,113,282,362
/opt/ml/input/data/train/images/006942_male_Asian_19/incorrect_mask.jpg,89,124,268,361
/opt/ml/input/data/train/images/006942_male_Asian_19/mask3.jpg,85,111,268,346
/opt/ml/input/data/train/images/006942_male_Asian_19/mask2.jpg,86,111,286,375
/opt/ml/input/data/train/images/006943_male_Asian_20/mask1.jpg,98,110,278,348
/opt/ml/input/data/train/images/006943_male_Asian_20/mask4.jpg,100,111,284,352
/opt/ml/input/data/train/images/006943_male_Asian_20/normal.jpg,107,127,287,367
/opt/ml/input/data/train/images/006943_male_Asian_20/mask5.jpg,84,111,283,342
/opt/ml/input/data/train/images/006943_male_Asian_20/incorrect_mask.jpg,97,113,280,348
/opt/ml/input/data/train/images/006943_male_Asian_20/mask3.jpg,75,116,271,380
/opt/ml/input/data/train/images/006943_male_Asian_20/mask2.jpg,90,107,284,350
/opt/ml/input/data/train/images/006944_male_Asian_20/mask1.jpg,87,146,290,405
/opt/ml/input/data/train/images/006944_male_Asian_20/mask4.jpg,74,113,300,413
/opt/ml/input/data/train/images/006944_male_Asian_20/normal.jpg,95,130,295,375
/opt/ml/input/data/train/images/006944_male_Asian_20/mask5.jpg,105,155,293,374
/opt/ml/input/data/train/images/006944_male_Asian_20/incorrect_mask.jpg,86,124,291,371
/opt/ml/input/data/train/images/006944_male_Asian_20/mask3.jpg,83,125,294,397
/opt/ml/input/data/train/images/006944_male_Asian_20/mask2.jpg,80,130,287,407
/opt/ml/input/data/train/images/006945_male_Asian_19/mask1.jpg,92,126,268,336
/opt/ml/input/data/train/images/006945_male_Asian_19/mask4.jpg,95,108,287,376
/opt/ml/input/data/train/images/006945_male_Asian_19/normal.jpg,94,129,281,382
/opt/ml/input/data/train/images/006945_male_Asian_19/mask5.jpg,81,115,276,357
/opt/ml/input/data/train/images/006945_male_Asian_19/incorrect_mask.jpg,100,112,288,371
/opt/ml/input/data/train/images/006945_male_Asian_19/mask3.jpg,88,104,287,370
/opt/ml/input/data/train/images/006945_male_Asian_19/mask2.jpg,94,116,276,359
/opt/ml/input/data/train/images/006946_male_Asian_20/mask1.jpg,82,102,273,372
/opt/ml/input/data/train/images/006946_male_Asian_20/mask4.jpg,83,104,294,408
/opt/ml/input/data/train/images/006946_male_Asian_20/normal.jpg,91,107,296,396
/opt/ml/input/data/train/images/006946_male_Asian_20/mask5.jpg,82,108,285,380
/opt/ml/input/data/train/images/006946_male_Asian_20/incorrect_mask.jpg,70,110,287,418
/opt/ml/input/data/train/images/006946_male_Asian_20/mask3.jpg,90,109,290,400
/opt/ml/input/data/train/images/006946_male_Asian_20/mask2.jpg,106,109,305,412
/opt/ml/input/data/train/images/006947_male_Asian_19/mask1.jpg,95,113,290,362
/opt/ml/input/data/train/images/006947_male_Asian_19/mask4.jpg,77,105,285,377
/opt/ml/input/data/train/images/006947_male_Asian_19/normal.jpg,82,106,287,364
/opt/ml/input/data/train/images/006947_male_Asian_19/mask5.jpg,73,111,287,363
